family,N,d,q,p,sample_idx,times_cold,times_warm,evals_cold,evals_warm,aratio_cold,aratio_warm
DRegular,15,2,,3,2,3.5806099730543792,3.610623064916581,132,132,0.889065947927341,0.889065947927346
DRegular,15,2,,3,3,3.1566492319107056,3.113861298188567,118,118,0.8360694422898166,0.8360694422898164
DRegular,15,2,,3,4,3.354694622103125,2.594205175060779,128,98,0.8363881703089329,0.8054445165280512
DRegular,15,2,,3,5,3.470672446768731,2.6102263419888914,128,98,0.8363881703089321,0.8054445165280529
DRegular,15,2,,3,6,3.352597371209413,2.6688308636657894,120,96,0.8094551469335824,0.7662604127308248
DRegular,15,2,,3,7,3.2900801901705563,3.1831841859966516,118,118,0.8360694422898154,0.8360694422898156
DRegular,15,2,,3,8,3.3871920267120004,2.6719855912961066,120,96,0.809455146933581,0.7662604127308266
DRegular,15,2,,3,9,3.4728635381907225,2.6989982896484435,128,98,0.8363881703089314,0.8054445165280528
DRegular,15,2,,3,10,3.3026753808371723,3.296722417231649,118,118,0.8360694422898154,0.8360694422898144
DRegular,15,2,,3,11,3.232054960913956,3.3291103718802333,118,118,0.836069442289815,0.8360694422898164
DRegular,15,2,,3,12,3.735096544958651,3.7297187000513077,132,132,0.8890659479273447,0.8890659479273451
DRegular,15,2,,3,13,3.411259072832763,3.383454758208245,118,118,0.8360694422898154,0.8360694422898144
DRegular,15,2,,3,14,3.474259277805686,2.719662230927497,120,96,0.8094551469335813,0.7662604127308291
DRegular,15,2,,3,15,3.325685224030167,3.3085361211560667,118,118,0.8360694422898154,0.8360694422898156
DRegular,15,2,,3,16,3.438996016047895,3.361390945967287,118,118,0.8360694422898145,0.836069442289814
DRegular,15,2,,3,17,3.4475744306109846,2.765344784129411,120,96,0.8094551469335818,0.7662604127308246
DRegular,15,2,,3,18,3.3658956945873797,3.3705000919289887,118,118,0.8360694422898144,0.8360694422898148
DRegular,15,2,,3,19,3.9567181109450758,4.890471797902137,136,160,0.7882734337712686,0.8674808983925201
DRegular,15,2,,4,0,5.149025528226048,5.7433926202356815,168,170,0.8610022929113345,0.7431137439309315
DRegular,15,2,,4,1,8.936033071950078,11.830005918163806,270,334,0.8366767343002787,0.976477825893855
DRegular,15,2,,4,2,7.614538803230971,7.824048429727554,230,230,0.9493522244467467,0.9493522244467494
DRegular,15,2,,4,3,5.994022248312831,5.848783318884671,184,184,0.8631578312995859,0.8631578312995867
DRegular,15,2,,4,4,6.016256355214864,7.158160875085741,186,202,0.8468837106887088,0.9309191837296754
DRegular,15,2,,4,5,5.819177703000605,6.893575672991574,186,202,0.8468837106887052,0.9309191837296767
DRegular,15,2,,4,6,7.341053694952279,6.304652152117342,214,178,0.8525599154135225,0.9160982892906988
DRegular,15,2,,4,7,6.269138654693961,6.3330163192003965,184,184,0.8631578312995875,0.8631578312995887
DRegular,15,2,,4,8,7.481816374696791,6.413919987156987,214,178,0.8525599154135287,0.9160982892906955
DRegular,15,2,,4,9,6.234079340938479,7.156100044026971,186,202,0.8468837106887067,0.9309191837296807
DRegular,15,2,,4,10,6.261619691736996,6.220261242706329,184,184,0.8631578312995869,0.8631578312995863
DRegular,15,2,,4,11,6.61704705003649,6.301186684984714,184,184,0.8631578312995921,0.8631578312995877
DRegular,15,2,,4,12,8.362107862252742,8.62930808775127,230,230,0.9493522244467499,0.949352224446747
DRegular,15,2,,4,13,6.226954189129174,6.170455789193511,184,184,0.8631578312995882,0.8631578312995876
DRegular,15,2,,4,14,7.522129851859063,6.3303301921114326,214,178,0.8525599154135252,0.9160982892906976
DRegular,15,2,,4,15,6.509265116415918,6.163717560004443,184,184,0.863157831299587,0.8631578312995881
DRegular,15,2,,4,16,6.0472674374468625,6.50314707076177,184,184,0.863157831299587,0.8631578312995863
DRegular,15,2,,4,17,8.259676251094788,6.859229033347219,214,178,0.8525599154135256,0.9160982892906954
DRegular,15,2,,4,18,6.501604520715773,6.262765435967594,184,184,0.8631578312995878,0.8631578312995903
DRegular,15,2,,4,19,9.623398269061,13.558014783076942,270,334,0.8366767343002773,0.9764778258938401
DRegular,15,2,,5,0,9.416421595029533,11.466300786007196,250,286,0.9139666000387373,0.8568780872992775
DRegular,15,2,,5,1,16.14806537888944,16.27911716606468,404,424,0.843929318391571,0.9884029282765854
DRegular,15,2,,5,2,14.353145085275173,14.207746551837772,356,356,0.9863370795878289,0.9863370795878281
DRegular,15,2,,5,3,9.275054929312319,9.003807318862528,244,244,0.9251979495480519,0.9251979495480482
DRegular,15,2,,5,4,8.900311670731753,13.589406447019428,242,322,0.9156954029551365,0.9479998643324301
DRegular,15,2,,5,5,8.989252390805632,13.751267502084374,242,322,0.9156954029551355,0.947999864332381
DRegular,15,2,,5,6,16.031760732643306,11.844024400226772,372,278,0.8698127779593116,0.9227309196450373
DRegular,15,2,,5,7,9.667230769991875,9.586622664239258,244,244,0.9251979495480496,0.9251979495480589
DRegular,15,2,,5,8,16.075265552382916,12.084852445870638,372,278,0.8698127779593118,0.9227309196450394
DRegular,15,2,,5,9,9.387051416561007,14.3807807052508,242,322,0.9156954029551395,0.9479998643324467
DRegular,15,2,,5,10,9.655788755975664,9.550081871915609,244,244,0.9251979495480542,0.9251979495480528
DRegular,15,2,,5,11,9.862720740959048,10.014334703795612,244,244,0.9251979495480471,0.9251979495480525
DRegular,15,2,,5,12,15.603184501174837,15.803180435206741,356,356,0.9863370795878409,0.9863370795878343
DRegular,15,2,,5,13,9.743231636006385,10.205712603405118,244,244,0.9251979495480501,0.9251979495480468
DRegular,15,2,,5,14,17.166608196683228,12.504673252813518,372,278,0.8698127779593169,0.9227309196450385
DRegular,15,2,,5,15,10.43126598186791,9.641254894901067,244,244,0.9251979495480531,0.925197949548049
DRegular,15,2,,5,16,9.751718269661069,10.24530991492793,244,244,0.9251979495480456,0.9251979495480522
DRegular,15,2,,5,17,17.82691293815151,12.8189342264086,372,278,0.8698127779593102,0.9227309196450401
DRegular,15,2,,5,18,10.01664191717282,9.881312711164355,244,244,0.9251979495480469,0.9251979495480499
DRegular,15,2,,5,19,18.890074151102453,18.828710700850934,404,424,0.8439293183893835,0.9884029282765907
DRegular,15,2,,6,0,17.52695847582072,28.48678936995566,386,572,0.8951806065222992,0.9058813437977481
DRegular,15,2,,6,1,21.746585118584335,23.321708241011947,498,536,0.8669878128074063,0.9903033712076648
DRegular,15,2,,6,2,30.233206693083048,30.28693330194801,614,614,0.9869182851847942,0.9869182860063371
DRegular,15,2,,6,3,15.25104451412335,15.023007938172668,338,338,0.9412987860349799,0.9412987860349817
DRegular,15,2,,6,4,13.89539520861581,24.24379345169291,318,490,0.9146946338782193,0.945787050517434
DRegular,15,2,,6,5,14.029920311179012,24.5336331599392,318,488,0.9146946338782194,0.9457870504054859
DRegular,15,2,,6,6,23.042395778931677,20.699367162771523,476,414,0.8983449794050565,0.9585693657259361
DRegular,15,2,,6,7,15.471037553157657,15.815474131144583,338,338,0.9412987860349803,0.9412987860349792
DRegular,15,2,,6,8,23.23917972575873,20.8948004222475,476,414,0.8983449794050712,0.9585693657200528
DRegular,15,2,,6,9,14.407926834188402,25.70117413904518,318,490,0.9146946338782215,0.945787050434937
DRegular,15,2,,6,10,16.312941493932158,16.3440547962673,338,338,0.9412987860349785,0.9412987860349825
DRegular,15,2,,6,11,16.5203002798371,16.52462564362213,338,338,0.94129878603498,0.9412987860349801
DRegular,15,2,,6,12,33.90973279811442,33.2278855307959,620,614,0.9869182867673771,0.9869182848635334
DRegular,15,2,,6,13,16.19195060385391,16.267385341692716,338,338,0.9412987860349785,0.9412987860349782
DRegular,15,2,,6,14,24.6631539571099,22.32544316072017,476,414,0.8983449794050741,0.9585693657279256
DRegular,15,2,,6,15,16.509512037970126,16.494167352095246,338,338,0.9412987860349722,0.9412987860349771
DRegular,15,2,,6,16,16.70303434925154,16.83112392667681,338,338,0.9412987860349762,0.9412987860349816
DRegular,15,2,,6,17,24.38757058326155,22.205837364774197,476,414,0.8983449794050701,0.9585693657229383
DRegular,15,2,,6,18,17.169997289776802,16.62405027123168,338,338,0.9412987860349792,0.9412987860349793
DRegular,15,2,,6,19,37.8646120512858,27.96151254279539,498,536,0.8669878127903149,0.9903033712122234
DRegular,15,2,,7,0,39.56709977798164,44.017726462334394,610,792,0.9541627570121706,0.9508700392706756
DRegular,15,2,,7,1,43.24502204731107,37.304921807255596,792,732,0.8888402027684191,0.996013058579205
DRegular,15,2,,7,2,52.63318445114419,50.67056383891031,926,892,0.9897537930271879,0.9897537951029749
DRegular,15,2,,7,3,26.053106462117285,26.397774684242904,488,488,0.966943441547517,0.9669434415487894
DRegular,15,2,,7,4,23.463871982879937,42.1318406839855,450,728,0.9615169326216579,0.9773469068602105
DRegular,15,2,,7,5,24.090017008129507,38.88831209298223,450,674,0.9615169326216347,0.9773468993054425
DRegular,15,2,,7,6,33.45595334004611,40.047887342981994,614,662,0.9282279753803916,0.9596565932126199
DRegular,15,2,,7,7,27.489244082011282,27.520945244003087,488,488,0.9669434415493653,0.9669434415458584
DRegular,15,2,,7,8,34.19398103887215,39.372834580019116,614,650,0.9282279753445595,0.9596565906642869
DRegular,15,2,,7,9,25.155747849028558,43.31757653784007,450,718,0.9615169326216558,0.9773469120077743
DRegular,15,2,,7,10,28.261269294656813,28.562891656998545,488,488,0.9669434415425228,0.9669434415442784
DRegular,15,2,,7,11,28.96108829509467,28.33177778776735,488,488,0.9669434415457258,0.9669434415494267
DRegular,15,2,,7,12,57.51803692197427,61.25190455559641,914,954,0.9897537928208539,0.9897537865072618
DRegular,15,2,,7,13,28.496742794290185,28.963640639092773,488,488,0.9669434415467828,0.9669434415499814
DRegular,15,2,,7,14,36.059009249322116,42.420452405232936,614,658,0.9282279753377001,0.9596565913228849
DRegular,15,2,,7,15,29.105611871927977,28.692271910142154,488,488,0.9669434415402938,0.9669434415437311
DRegular,15,2,,7,16,29.65339984977618,29.605247379746288,488,488,0.9669434415511517,0.9669434415498142
DRegular,15,2,,7,17,36.5584009019658,42.689147307071835,614,656,0.9282279753515625,0.9596565923019814
DRegular,15,2,,7,18,29.275028839241713,29.830100123304874,488,488,0.9669434415432576,0.9669434415467715
DRegular,15,2,,7,19,51.7962028440088,42.70711735077202,804,708,0.8888401935364272,0.9960130587795746
DRegular,15,2,,8,0,46.5391776189208,68.79650019295514,768,1098,0.9682497820515532,0.9588126537364751
DRegular,15,2,,8,1,75.9637473593466,59.63538341736421,1196,990,0.9175213547638345,0.9971159468729842
DRegular,15,2,,8,2,82.14118148898706,87.32667146669701,1288,1342,0.9969957843292304,0.9969957491460538
DRegular,15,2,,8,3,42.5332194250077,42.18879046291113,682,678,0.9654957657465228,0.9654957662844545
DRegular,15,2,,8,4,41.38573143770918,59.53163451887667,656,928,0.9534360965502181,0.9939000551391269
DRegular,15,2,,8,5,42.12516804924235,56.72296698624268,658,882,0.953436095474739,0.9925701339781282
DRegular,15,2,,8,6,47.54240379622206,50.878309794701636,772,790,0.9409717768250963,0.9598450838845304
DRegular,15,2,,8,7,44.93779751518741,44.011779183056206,686,678,0.9654957657740796,0.9654957657368276
DRegular,15,2,,8,8,49.939995342399925,52.26824792101979,786,788,0.9409717764858713,0.9598450889738402
DRegular,15,2,,8,9,43.685092442668974,62.13688990287483,656,922,0.9534360955564949,0.9925701347384563
DRegular,15,2,,8,10,46.204670371022075,45.8759750709869,684,678,0.9654957651214569,0.965495766003888
DRegular,15,2,,8,11,45.95592899667099,46.09376329369843,678,674,0.9654957661114855,0.965495765219233
DRegular,15,2,,8,12,97.1629234701395,111.93887852691114,1332,1502,0.996995766214417,0.9969957805199997
DRegular,15,2,,8,13,45.81036451039836,46.866114429198205,668,674,0.9654957644122597,0.9654957654249235
DRegular,15,2,,8,14,50.83142799092457,55.78902981476858,770,790,0.9409717707828017,0.959845087722914
DRegular,15,2,,8,15,46.87029961589724,47.090840585995466,670,672,0.965495765792513,0.9654957629351467
DRegular,15,2,,8,16,47.767645723652095,47.9361952021718,676,680,0.9654957664211324,0.9654957643115932
DRegular,15,2,,8,17,52.449821952264756,55.81973155401647,782,792,0.9409717728479288,0.9598450881762107
DRegular,15,2,,8,18,48.10847552679479,46.2004437581636,680,658,0.9654957652836492,0.9654957660902284
DRegular,15,2,,8,19,95.59465941786766,68.16100319707766,1248,976,0.9117545771331319,0.9971159096069498
DRegular,15,2,,9,0,73.02629978302866,92.15280248690397,1064,1362,0.9876035588426063,0.9414347039077465
DRegular,15,2,,9,1,107.4961326289922,124.59730590414256,1552,1716,0.9286836779003204,0.9980688955356742
DRegular,15,2,,9,2,141.95050574373454,157.81625870475546,1934,2098,0.9968541124214892,0.9968541596620529
DRegular,15,2,,9,3,73.57857704395428,71.72751557594165,1012,984,0.9763589774508488,0.9763589726224884
DRegular,15,2,,9,4,54.935152248013765,170.57170728826895,796,2076,0.9813420810101209,0.9998945388582349
DRegular,15,2,,9,5,56.38017384707928,95.33504204684868,808,1276,0.9813420791202984,0.9988703264456273
DRegular,15,2,,9,6,110.57642602780834,74.60099642910063,1416,1028,0.9638077094411407,0.9705909191162462
DRegular,15,2,,9,7,75.54532053880394,73.33260739501566,996,972,0.9763589426183131,0.9763589691716975
DRegular,15,2,,9,8,107.82638897700235,88.38148131081834,1366,1146,0.9621889756865298,0.974708180316374
DRegular,15,2,,9,9,58.26881205011159,99.70822018897161,796,1288,0.9813420777212528,0.9988703137618072
DRegular,15,2,,9,10,80.10397010110319,76.57528921216726,1010,974,0.976358966470987,0.9763589591855537
DRegular,15,2,,9,11,80.6139761749655,79.7258982998319,1012,992,0.9763589465598997,0.9763589802323116
DRegular,15,2,,9,12,155.62722739065066,185.40144424699247,1888,2186,0.995751419005431,0.9957515735600491
DRegular,15,2,,9,13,77.68655898422003,77.75120109692216,964,964,0.9763589698701878,0.9763589814060704
DRegular,15,2,,9,14,117.57996365614235,95.79642294486985,1376,1170,0.9621889796404945,0.9747081779171355
DRegular,15,2,,9,15,77.26555807096884,79.28782403189689,958,972,0.9763589752035905,0.9763589719414003
DRegular,15,2,,9,16,79.04932373994961,80.23880400322378,960,976,0.976358978793432,0.9763589819431738
DRegular,15,2,,9,17,108.8262980086729,96.65997086884454,1284,1166,0.9621889751655085,0.9747081732967277
DRegular,15,2,,9,18,85.42334987223148,77.89846822293475,1012,952,0.976358961726701,0.9763589783868765
DRegular,15,2,,9,19,114.76145574171096,151.0382719039917,1398,1730,0.9272905121821096,0.9980689048396946
DRegular,15,2,,10,0,101.13171049021184,126.25520433904603,1352,1698,0.988852729169145,0.9844043073331114
DRegular,15,2,,10,1,139.94441626081243,192.8052110010758,1870,2390,0.9879963993894043,0.9990966478035758
DRegular,15,2,,10,2,252.32041692407802,286.0667110327631,3000,3326,0.9986417965411084,0.9990104943291102
DRegular,15,2,,10,3,158.8167367167771,161.33268019603565,1818,1842,0.9846398433748466,0.9846398215688243
DRegular,15,2,,10,4,73.994556220714,249.38346473127604,978,2828,0.9816739277450423,0.9978181425170412
DRegular,15,2,,10,5,77.30482654692605,196.81099925981835,1002,2212,0.9816739215220368,0.9991073492239434
DRegular,15,2,,10,6,168.844683483243,109.15904043521732,1948,1334,0.9347621762051092,0.9950865945167707
DRegular,15,2,,10,7,150.43660348514095,160.43372220313177,1672,1760,0.9846396771507574,0.9846398478560712
DRegular,15,2,,10,8,143.09811894595623,104.77424329612404,1682,1284,0.9784007051335976,0.9733835538749556
DRegular,15,2,,10,9,80.01367308292538,203.13510574074462,994,2208,0.9816739295315376,0.9991076093967897
DRegular,15,2,,10,10,170.39700277196243,169.4077201988548,1792,1782,0.9846398345074603,0.9846398507545285
DRegular,15,2,,10,11,162.79716631118208,171.20179544296116,1700,1784,0.9846398340885363,0.9846398299259586
DRegular,15,2,,10,12,226.66023889090866,252.5071422541514,2486,2742,0.9956620043260274,0.9956620290092842
DRegular,15,2,,10,13,175.0083701168187,172.5773092568852,1784,1766,0.9846397998503382,0.9846398608983925
DRegular,15,2,,10,14,151.0298937582411,111.7237983471714,1668,1306,0.9784007067525853,0.973383552148236
DRegular,15,2,,10,15,171.13482127990574,173.50906123686582,1730,1750,0.9909171096725492,0.9846398530240743
DRegular,15,2,,10,16,164.92575810290873,177.0345937279053,1666,1782,0.9846398532661116,0.9846398493763386
DRegular,15,2,,10,17,148.26121152332053,114.01382201584056,1620,1310,0.9784007062599064,0.9733835537873903
DRegular,15,2,,10,18,174.79836534895003,164.4918271373026,1748,1660,0.9846397863506292,0.9846398389627053
DRegular,15,2,,10,19,143.36930421181023,280.44518432673067,1638,2772,0.9622981479475651,0.9990965843134604
DRegular,16,3,,1,0,0.5228804750367999,0.4287720140418969,18,18,0.4808625686917593,0.4808625686917586
DRegular,16,3,,1,1,0.42916978197172284,0.49139964795904234,18,18,0.4808625686917592,0.4808625686917586
DRegular,16,3,,1,2,0.4286303070257418,0.43039217800833285,18,18,0.47249405886924806,0.47249405886924706
DRegular,16,3,,1,3,0.4288014699704945,0.5069079719833098,18,18,0.5512430686807895,0.5512430686807906
DRegular,16,3,,1,4,0.4285960450069979,0.5023047509603202,18,18,0.47249405886924795,0.47249405886924706
DRegular,16,3,,1,5,0.4308614769834094,0.48706007096916437,18,18,0.4808625686917591,0.4808625686917586
DRegular,16,3,,1,6,0.4647847790038213,0.4675875850371085,16,16,0.5335324205007397,0.5335324205007398
DRegular,16,3,,1,7,0.4319442019914277,0.4478148189955391,18,18,0.46465785643072255,0.46465785643072255
DRegular,16,3,,1,8,0.44730788201559335,0.44133041898021474,18,18,0.5421008325025096,0.5421008325025096
DRegular,16,3,,1,9,0.41072697105119005,0.4121961280470714,16,16,0.5335324205007398,0.5335324205007401
DRegular,16,3,,1,10,0.4394369329675101,0.5500839850283228,18,18,0.4724053592759609,0.4724053592759609
DRegular,16,3,,1,11,0.4393980620079674,0.5433268990018405,18,18,0.47249405886924806,0.4724940588692491
DRegular,16,3,,1,12,0.36716154200257733,0.4905574119766243,14,14,0.4898063370397429,0.4898063370397437
DRegular,16,3,,1,13,0.5511693119769916,0.4317776419920847,18,18,0.4808625686917592,0.4808625686917586
DRegular,16,3,,1,14,0.3694166609784588,0.49521239596651867,14,14,0.4898063370397428,0.4898063370397437
DRegular,16,3,,1,15,0.40124700404703617,0.40117362403543666,16,16,0.5254042030459494,0.5254042030459508
DRegular,16,3,,1,16,0.368233811983373,0.36571611399995163,14,14,0.4898063370397429,0.4898063370397437
DRegular,16,3,,1,17,0.4272484619868919,0.43104621599195525,18,18,0.4808625686917591,0.4808625686917586
DRegular,16,3,,1,18,0.39693748904392123,0.536425590980798,16,16,0.5335324205007397,0.53353242050074
DRegular,16,3,,1,19,0.3751718240091577,0.3773750250111334,14,14,0.4898063370397429,0.4898063370397437
DRegular,16,3,,2,0,1.3494005060056224,1.4132976179826073,50,50,0.5947914044820642,0.5947914044820637
DRegular,16,3,,2,1,1.343249702011235,1.2986968510085717,48,48,0.6008326718927313,0.6008326718927357
DRegular,16,3,,2,2,1.450628812017385,1.3946506640058942,50,50,0.5819530842789294,0.581953084278931
DRegular,16,3,,2,3,1.4183205170556903,1.4749503179918975,52,52,0.6737163782002864,0.6737163782002878
DRegular,16,3,,2,4,1.4585794389713556,1.3624144999776036,50,50,0.5876558200054036,0.5876558200054017
DRegular,16,3,,2,5,1.3333252960001118,1.3775770150241442,50,50,0.5999297947328356,0.5999297947328407
DRegular,16,3,,2,6,1.105908735014964,1.0542425499879755,40,40,0.6437044365062783,0.64370443650628
DRegular,16,3,,2,7,1.4911073780385777,1.4173565889941528,50,50,0.5646555037952122,0.5646555037952102
DRegular,16,3,,2,8,1.5221652860054746,1.6248945890110917,54,54,0.6667602747061263,0.666760274706126
DRegular,16,3,,2,9,1.152792347013019,1.2225798199651763,40,40,0.6446241213014389,0.6446241213014386
DRegular,16,3,,2,10,1.3433307409868576,1.3679483590531163,46,46,0.5959162964317125,0.595916296431712
DRegular,16,3,,2,11,1.5250860789674334,1.4337637459975667,50,50,0.5830557096671468,0.5830557096671465
DRegular,16,3,,2,12,1.2175209620036185,1.2218670719885267,44,44,0.6228294188039344,0.6228294188039311
DRegular,16,3,,2,13,1.3486138799926266,1.4594293840345927,50,50,0.5947469545938686,0.5947469545938676
DRegular,16,3,,2,14,1.354351500980556,1.2477420009672642,44,44,0.6161645118000534,0.6161645118000526
DRegular,16,3,,2,15,1.364993761992082,1.3704471089877188,44,44,0.6230319774189406,0.6230319774189431
DRegular,16,3,,2,16,1.381776117021218,1.2360257870168425,44,44,0.6055381701895816,0.605538170189581
DRegular,16,3,,2,17,1.419194225978572,1.4149985700496472,48,48,0.5963076379921649,0.5963076379921641
DRegular,16,3,,2,18,1.1224693679832853,1.454654727014713,40,40,0.6489623990099744,0.6489623990099725
DRegular,16,3,,2,19,1.3910227789892815,1.4411876419908367,44,44,0.6117727995795335,0.6117727995795337
DRegular,16,3,,3,0,4.017100091034081,3.957655808015261,114,114,0.6435299011995992,0.6435299011995961
DRegular,16,3,,3,1,3.743377364007756,3.7764709750190377,106,106,0.6469018902762694,0.646901890276267
DRegular,16,3,,3,2,3.7461711280047894,3.756889016018249,106,106,0.6329960262301981,0.6329960262301965
DRegular,16,3,,3,3,4.0597559660091065,4.036389211018104,112,112,0.7365762492537082,0.7365762492537088
DRegular,16,3,,3,4,3.890249669959303,3.931842893944122,110,110,0.6348169103329119,0.6348169103329073
DRegular,16,3,,3,5,3.9112908599781804,3.9567007680307142,112,112,0.6453843086930157,0.645384308693018
DRegular,16,3,,3,6,5.443346644053236,5.447930644964799,144,144,0.6992191596371707,0.699219159637171
DRegular,16,3,,3,7,3.5319186550332233,3.509431633981876,100,100,0.6210520623957185,0.6210520623957203
DRegular,16,3,,3,8,4.024644118966535,3.9643137550447136,112,112,0.7276196142736796,0.7276196142736775
DRegular,16,3,,3,9,4.8094711760059,5.031989504990634,124,124,0.6145133038196611,0.614513303819661
DRegular,16,3,,3,10,3.548118277976755,3.4661105240229517,94,94,0.634670670575633,0.6346706705756289
DRegular,16,3,,3,11,4.091350914037321,4.356930551992264,110,110,0.6331809625215093,0.6331809625215016
DRegular,16,3,,3,12,3.3486226740060374,3.2609470470342785,86,86,0.6626201707031277,0.6626201707031313
DRegular,16,3,,3,13,4.436740463017486,4.339113163005095,112,112,0.6436018775518696,0.6436018775518674
DRegular,16,3,,3,14,3.9534746089484543,3.948920088005252,100,100,0.6615349721417167,0.6615349721417187
DRegular,16,3,,3,15,4.746737642970402,4.7788734149653465,116,116,0.7326285511361651,0.7326285511361644
DRegular,16,3,,3,16,4.207226895028725,4.266565233992878,106,106,0.6542761197624649,0.654276119762467
DRegular,16,3,,3,17,4.096666964003816,4.153713393956423,108,108,0.6441013358339632,0.6441013358339619
DRegular,16,3,,3,18,3.427934360981453,3.4800522750010714,88,88,0.7147511476491268,0.7147511476491291
DRegular,16,3,,3,19,4.357856810966041,4.527395026991144,106,106,0.6562825744187215,0.6562825744187278
DRegular,16,3,,4,0,8.225869020971004,8.304172077972908,194,194,0.5698756240775084,0.5698756240775099
DRegular,16,3,,4,1,10.101894741994329,10.171355966012925,224,224,0.7619406492652644,0.761940649265258
DRegular,16,3,,4,2,7.981494299019687,7.9026375049725175,182,182,0.5597303893196935,0.5597303893196949
DRegular,16,3,,4,3,8.635785345977638,8.629662798019126,196,196,0.6452042472784165,0.6452042472784112
DRegular,16,3,,4,4,7.734019918018021,7.69195316900732,180,180,0.5709342679080349,0.5709342679080408
DRegular,16,3,,4,5,7.940248566970695,7.848456784035079,186,186,0.5788374030962399,0.5788374030962433
DRegular,16,3,,4,6,9.58983559301123,9.57539752498269,220,220,0.7280475227208111,0.7280475227208173
DRegular,16,3,,4,7,8.721305724000558,8.738526951987296,192,192,0.5440424436794343,0.5440424436794353
DRegular,16,3,,4,8,7.78533822594909,7.839263476023916,180,180,0.6190671836365874,0.619067183636577
DRegular,16,3,,4,9,12.491992023016792,13.263623832026497,258,258,0.7910254343818427,0.7910254343643163
DRegular,16,3,,4,10,8.790465160040185,8.518281753000338,180,180,0.780667816216888,0.7806678162168933
DRegular,16,3,,4,11,9.222111289971508,9.32532420300413,196,196,0.5691399881720417,0.5691399881720421
DRegular,16,3,,4,12,9.419762393983547,9.478867758007254,186,186,0.7692066454410587,0.7692066454410578
DRegular,16,3,,4,13,9.408523624006193,9.416502628999297,194,194,0.5703117499309094,0.5703117499309057
DRegular,16,3,,4,14,12.464924762025476,12.320611445000395,234,234,0.7897467921264036,0.7897467921264064
DRegular,16,3,,4,15,11.522283790982328,11.49056509602815,224,224,0.7357702634179836,0.7357702634179879
DRegular,16,3,,4,16,14.359318512957543,14.005661286995746,270,270,0.6857336544091067,0.6857336544090915
DRegular,16,3,,4,17,8.896172963955905,8.87637429201277,184,184,0.5771878776014495,0.5771878776014534
DRegular,16,3,,4,18,8.076784870005213,21.533690784010105,164,164,0.6263080287748984,0.626308028774905
DRegular,16,3,,4,19,9.180437288014218,9.690645011025481,186,186,0.5953010401955241,0.5953010401955228
DRegular,16,3,,5,0,14.792981109989341,14.887425303983036,296,296,0.6943841210714236,0.6943841210714676
DRegular,16,3,,5,1,16.943201689980924,17.180304735025857,328,328,0.7317749050816544,0.7317749050816538
DRegular,16,3,,5,2,13.334538144990802,13.333106622041669,264,264,0.6792351945353304,0.6792351945353232
DRegular,16,3,,5,3,14.148191533982754,13.951686204003636,276,276,0.7838175243928722,0.7838175243928677
DRegular,16,3,,5,4,16.439089933002833,15.906456288998015,308,308,0.6937325986665405,0.6937325986665389
DRegular,16,3,,5,5,13.89015260396991,13.807098257995676,276,276,0.6934542890099005,0.6934542890099026
DRegular,16,3,,5,6,18.122154670010787,18.1734867169871,350,350,0.7668162843796704,0.7668162843644177
DRegular,16,3,,5,7,14.046327122021466,14.109757380967494,272,272,0.6666638399498803,0.6666638399498837
DRegular,16,3,,5,8,16.706607155967504,16.85753360396484,310,310,0.7612605271719873,0.7612605271695071
DRegular,16,3,,5,9,19.408885327982716,19.861477244994603,358,352,0.8443179046414406,0.844317904461929
DRegular,16,3,,5,10,16.888471910031512,16.5557841930422,290,290,0.7960683908684769,0.7960683908684686
DRegular,16,3,,5,11,18.405581292987335,18.64021657401463,320,320,0.6905935218033915,0.6905935216416895
DRegular,16,3,,5,12,19.629351318988483,19.687640507996548,320,320,0.8230710739156806,0.8230710739156578
DRegular,16,3,,5,13,19.232011595973745,18.933557373995427,320,320,0.6948992829510143,0.6948992829509999
DRegular,16,3,,5,14,22.834057772008236,22.623646683990955,370,370,0.7860886847063462,0.7860886847063303
DRegular,16,3,,5,15,32.50008213799447,30.80365089798579,496,472,0.7880632310074723,0.7880632309577295
DRegular,16,3,,5,16,21.992020582954865,21.556444080953952,370,370,0.7853297429375445,0.7853297429376249
DRegular,16,3,,5,17,18.017833613965195,18.008574006031267,306,306,0.6988765104002133,0.6988765104002231
DRegular,16,3,,5,18,14.022151959012263,15.869565711007454,244,244,0.7769610370768545,0.7769610370768545
DRegular,16,3,,5,19,20.749748518981505,20.344219654041808,316,316,0.7130894966341097,0.7130894966341167
DRegular,16,3,,6,0,33.69907787098782,34.01717362500494,540,544,0.7929875224903421,0.7929875263753324
DRegular,16,3,,6,1,30.27647037798306,31.588007085956633,500,514,0.7287649904342862,0.7287649924592768
DRegular,16,3,,6,2,24.67259292199742,24.42370717402082,404,404,0.7526827085930136,0.7526827085935566
DRegular,16,3,,6,3,27.64697001397144,27.668341398006305,448,448,0.8677947306966951,0.8677947307075303
DRegular,16,3,,6,4,32.32723276101751,31.296214830013923,508,506,0.7690739251533479,0.7690739249947997
DRegular,16,3,,6,5,25.632421707967296,25.577360683993902,428,428,0.7699842860131082,0.7699842860151233
DRegular,16,3,,6,6,31.6646149889566,31.993889165984,524,524,0.850019095076498,0.8500190905666041
